"hospital","test_code","instr_code","qc_name","qc_lot","date_performed","date","time","tech_code","shift","result","modifier","verbose","mean","sd"
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-07-09 10:36:00","2021-07-09","10:36:00",3866,2,75.7,NA,"     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-07-09 11:44:00","2021-07-09","11:44:00",3866,2,72.6,NA,"     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-07-09 13:50:00","2021-07-09","13:50:00",3866,2,74.3,NA,"     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-07-09 23:29:00","2021-07-09","23:29:00",3150,3,75.1,NA,"     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-07-10 15:00:00","2021-07-10","15:00:00",9008,2,73.2,NA,"     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-07-11 07:07:00","2021-07-11","07:07:00",3150,1,73.4,NA,"     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-07-11 14:57:00","2021-07-11","14:57:00",3543,2,73.9,NA,"     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-07-11 17:17:00","2021-07-11","17:17:00",3713,3,73.9,NA,"     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-07-12 07:03:00","2021-07-12","07:03:00",3392,1,74.1,NA,"     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-07-12 15:16:00","2021-07-12","15:16:00",3543,2,74.2,NA,"     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-07-13 06:58:00","2021-07-13","06:58:00",3392,1,73,NA,"     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-07-13 15:06:00","2021-07-13","15:06:00",3150,2,74.6,NA,"     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-07-14 07:05:00","2021-07-14","07:05:00",3392,1,73.3,NA,"     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-07-14 15:13:00","2021-07-14","15:13:00",9008,2,73.3,NA,"     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-07-15 06:59:00","2021-07-15","06:59:00",3392,1,73.1,NA,"     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-07-15 15:05:00","2021-07-15","15:05:00",3543,2,73.9,NA,"     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-07-16 07:14:00","2021-07-16","07:14:00",3872,1,73.8,NA,"     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-07-16 14:59:00","2021-07-16","14:59:00",3543,2,74.4,NA,"     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-07-17 07:14:00","2021-07-17","07:14:00",3392,1,75.3,NA,"     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-07-17 15:00:00","2021-07-17","15:00:00",3543,2,74,NA,"     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-07-17 16:24:00","2021-07-17","16:24:00",3150,3,74,NA,"     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-07-17 23:26:00","2021-07-17","23:26:00",3150,3,75,NA,"     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-07-17 23:46:00","2021-07-17","23:46:00",3150,3,75,NA,"     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-07-18 07:10:00","2021-07-18","07:10:00",3543,1,73.9,NA,"     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-07-18 15:13:00","2021-07-18","15:13:00",3543,2,75.4,NA,"     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-07-19 07:16:00","2021-07-19","07:16:00",9006,1,72,NA,"     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-07-19 15:12:00","2021-07-19","15:12:00",3543,2,74.3,NA,"     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-07-20 07:12:00","2021-07-20","07:12:00",9006,1,73.5,NA,"     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-07-20 14:11:00","2021-07-20","14:11:00",3392,2,74.1,NA,"     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-07-21 07:19:00","2021-07-21","07:19:00",9006,1,72.2,NA,"     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-07-21 15:12:00","2021-07-21","15:12:00",3543,2,74.5,NA,"     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-07-22 07:12:00","2021-07-22","07:12:00",9006,1,73.3,NA,"     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-07-22 14:53:00","2021-07-22","14:53:00",3543,2,72.9,NA,"     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-07-23 07:05:00","2021-07-23","07:05:00",9006,1,74,NA,"     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-07-23 09:56:00","2021-07-23","09:56:00",9006,2,75.1,"GEN SWITCH 1531 3512 9851 9006","     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-07-23 14:59:00","2021-07-23","14:59:00",3543,2,72.8,NA,"     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-07-24 07:14:00","2021-07-24","07:14:00",3866,1,71.2,NA,"     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-07-24 14:39:00","2021-07-24","14:39:00",3866,2,70.9,NA,"     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-07-25 08:08:00","2021-07-25","08:08:00",3543,1,71.8,NA,"     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-07-25 15:09:00","2021-07-25","15:09:00",3543,2,72.2,NA,"     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-07-26 07:10:00","2021-07-26","07:10:00",3543,1,71.4,NA,"     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-07-26 14:52:00","2021-07-26","14:52:00",3543,2,72.5,NA,"     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-07-26 21:38:00","2021-07-26","21:38:00",3150,3,72.3,NA,"     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-07-26 22:19:00","2021-07-26","22:19:00",3150,3,72.3,NA,"     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-07-27 07:17:00","2021-07-27","07:17:00",3184,1,71.3,NA,"     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-07-27 12:38:00","2021-07-27","12:38:00",3866,2,72.1,NA,"     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-07-27 15:10:00","2021-07-27","15:10:00",3184,2,71.3,NA,"     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-07-27 16:00:00","2021-07-27","16:00:00",3184,2,71.3,NA,"     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-07-28 07:15:00","2021-07-28","07:15:00",3184,1,69.6,"RUN REPEATED  1 2SD FAILURE","     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-07-28 07:29:00","2021-07-28","07:29:00",3184,1,72,NA,"     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-07-28 15:35:00","2021-07-28","15:35:00",9008,2,73,NA,"     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-07-29 07:14:00","2021-07-29","07:14:00",4341,1,69.7,"MEAN CHANGED FROM 74.87 TO 72.80 PGM","     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-07-29 07:35:00","2021-07-29","07:35:00",3184,1,69.7,NA,"     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-07-29 15:29:00","2021-07-29","15:29:00",3392,2,69.6,NA,"     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-07-29 23:20:00","2021-07-29","23:20:00",3150,3,71.4,NA,"     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-07-30 07:17:00","2021-07-30","07:17:00",3184,1,71.3,NA,"     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-07-30 14:58:00","2021-07-30","14:58:00",3543,2,71,NA,"     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-07-31 07:23:00","2021-07-31","07:23:00",3866,1,69.6,NA,"     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-07-31 15:05:00","2021-07-31","15:05:00",3543,2,70.5,NA,"     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-08-01 07:19:00","2021-08-01","07:19:00",3866,1,68.4,"RUN REPEATED  1 2SD FAILURE","     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-08-01 07:27:00","2021-08-01","07:27:00",3866,1,71.4,NA,"     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-08-01 15:10:00","2021-08-01","15:10:00",3543,2,70.8,NA,"     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-08-01 16:58:00","2021-08-01","16:58:00",3150,3,68.4,"RUN REPEATED  1 2SD FAILURE","     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-08-02 07:24:00","2021-08-02","07:24:00",3866,1,71.6,NA,"     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-08-02 15:08:00","2021-08-02","15:08:00",3543,2,70.8,NA,"     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-08-03 07:06:00","2021-08-03","07:06:00",3866,1,70.6,NA,"     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-08-03 15:09:00","2021-08-03","15:09:00",3866,2,70.4,NA,"     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-08-04 07:11:00","2021-08-04","07:11:00",3866,1,69.8,NA,"     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-08-04 12:14:00","2021-08-04","12:14:00",3392,2,71.1,NA,"     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-08-04 15:07:00","2021-08-04","15:07:00",9008,2,69.8,NA,"     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-08-05 07:00:00","2021-08-05","07:00:00",9007,1,69.1,NA,"     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-08-05 14:56:00","2021-08-05","14:56:00",3543,2,71.7,NA,"     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-08-06 06:56:00","2021-08-06","06:56:00",9008,1,70.5,NA,"     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-08-06 14:56:00","2021-08-06","14:56:00",3543,2,71.2,NA,"     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-08-07 07:35:00","2021-08-07","07:35:00",9006,1,70.5,NA,"     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-08-07 14:36:00","2021-08-07","14:36:00",9006,2,69.4,NA,"     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-08-08 07:32:00","2021-08-08","07:32:00",9006,1,70,NA,"     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-08-08 14:50:00","2021-08-08","14:50:00",9006,2,69.9,NA,"     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-08-09 07:00:00","2021-08-09","07:00:00",3392,1,71,NA,"     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-08-09 15:10:00","2021-08-09","15:10:00",3543,2,70.8,NA,"     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-08-10 06:59:00","2021-08-10","06:59:00",3392,1,69.4,NA,"     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-08-10 15:07:00","2021-08-10","15:07:00",3713,2,69.2,NA,"     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-08-10 23:26:00","2021-08-10","23:26:00",3150,3,70.3,NA,"     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-08-11 07:14:00","2021-08-11","07:14:00",3392,1,71.3,NA,"     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-08-11 15:06:00","2021-08-11","15:06:00",3150,2,69,NA,"     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-08-12 06:59:00","2021-08-12","06:59:00",3392,1,69.5,NA,"     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-08-12 14:53:00","2021-08-12","14:53:00",3543,2,70.2,NA,"     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-08-12 23:50:00","2021-08-12","23:50:00",3713,3,72.3,NA,"     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-08-13 07:17:00","2021-08-13","07:17:00",9007,1,70,NA,"     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-08-13 15:00:00","2021-08-13","15:00:00",3543,2,70.2,NA,"     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-08-14 06:42:00","2021-08-14","06:42:00",3872,1,69.4,NA,"     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-08-14 14:54:00","2021-08-14","14:54:00",3543,2,71.8,NA,"     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-08-14 23:10:00","2021-08-14","23:10:00",3713,3,70.1,NA,"     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-08-15 06:59:00","2021-08-15","06:59:00",3872,1,68.9,NA,"     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-08-15 15:05:00","2021-08-15","15:05:00",3543,2,70.1,NA,"     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-08-16 07:06:00","2021-08-16","07:06:00",3713,1,69.3,NA,"     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-08-16 15:09:00","2021-08-16","15:09:00",3872,2,70.8,NA,"     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-08-16 23:04:00","2021-08-16","23:04:00",3150,3,71.4,NA,"     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-08-16 23:10:00","2021-08-16","23:10:00",3150,3,71.4,NA,"     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
"MSJ","CRQ","JV250","CH1","92901 EXP SEPT 2022","2021-08-17 07:02:00","2021-08-17","07:02:00",4341,2,71.4,"MEAN CHANGED FROM 72.8 TO 72.1 PGM","     Creatinine QC BY (MSJ) VITROS 250, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEPT 2022",72.1,2.1
